market,date,signal_trend,signal_vol,signal_overseas,signal_rsi,signal_macd,call,entry,exit,actual_move_pct,position_return_pct,correct,avg_abs_pct,magnitude_predicted,magnitude_actual,magnitude_match
kr,2017-10-19,,,,down,,하락,2482.91,2473.06,-0.397,0.397,True,0.478,보통,보통,True
kr,2017-10-20,,,,,,보합,2473.06,2489.54,0.666,0.0,True,0.467,보통,큰폭,False
kr,2017-10-23,,,,down,,하락,2489.54,2490.05,0.02,-0.02,False,0.476,보통,완만,False
kr,2017-10-24,,,,down,,하락,2490.05,2490.49,0.018,-0.018,False,0.472,보통,완만,False
kr,2017-10-25,,,,down,,하락,2490.49,2492.5,0.081,-0.081,False,0.456,보통,완만,False
kr,2017-10-26,,,,down,,하락,2492.5,2480.63,-0.476,0.476,True,0.389,보통,보통,True
kr,2017-10-27,,,,,,보합,2480.63,2496.63,0.645,0.0,True,0.389,보통,큰폭,False
kr,2017-10-30,,,,down,,하락,2496.63,2501.93,0.212,-0.212,False,0.405,보통,보통,True
kr,2017-10-31,,,,down,,하락,2501.93,2523.43,0.859,-0.859,False,0.425,보통,큰폭,False
kr,2017-11-01,,,,down,,하락,2523.43,2556.47,1.309,-1.309,False,0.399,보통,큰폭,False
kr,2017-11-02,up,down,,down,,하락,2556.47,2546.36,-0.395,0.395,True,0.424,보통,보통,True
kr,2017-11-03,,,,down,,하락,2546.36,2557.97,0.456,-0.456,False,0.477,큰폭,보통,False
kr,2017-11-06,,,,down,,하락,2557.97,2549.41,-0.335,0.335,True,0.493,큰폭,보통,False
kr,2017-11-07,,,,down,,하락,2549.41,2545.44,-0.156,0.156,True,0.515,큰폭,완만,False
kr,2017-11-08,,,,down,,하락,2545.44,2552.4,0.273,-0.273,False,0.486,큰폭,보통,False
kr,2017-11-09,,,,down,,하락,2552.4,2550.57,-0.072,0.072,True,0.412,보통,완만,False
kr,2017-11-10,,,,down,,하락,2550.57,2542.95,-0.299,0.299,True,0.376,완만,보통,False
kr,2017-11-13,,,,,,보합,2542.95,2530.35,-0.495,0.0,True,0.346,완만,큰폭,False
kr,2017-11-14,,,,,,보합,2530.35,2526.64,-0.147,0.0,True,0.358,완만,완만,True
kr,2017-11-15,,,,,,보합,2526.64,2518.25,-0.332,0.0,True,0.37,완만,보통,False
kr,2017-11-16,,,,,,보합,2518.25,2534.79,0.657,0.0,True,0.369,완만,큰폭,False
kr,2017-11-17,,,,,,보합,2534.79,2533.99,-0.032,0.0,True,0.382,완만,완만,True
kr,2017-11-20,,,,,,보합,2533.99,2527.67,-0.249,0.0,True,0.395,보통,보통,True
kr,2017-11-21,,,,,,보합,2527.67,2530.7,0.12,0.0,True,0.363,완만,완만,True
kr,2017-11-22,,,,,,보합,2530.7,2540.51,0.388,0.0,True,0.375,완만,보통,False
kr,2017-11-23,,,,,,보합,2540.51,2537.15,-0.132,0.0,True,0.38,완만,완만,True
kr,2017-11-24,,,,,,보합,2537.15,2544.33,0.283,0.0,True,0.395,보통,보통,True
kr,2017-11-27,,,,,,보합,2544.33,2507.81,-1.435,0.0,False,0.378,완만,큰폭,False
kr,2017-11-28,down,up,,,,혼조,2507.81,2514.19,0.254,0.0,True,0.36,완만,보통,False
kr,2017-11-29,,,,,,보합,2514.19,2512.9,-0.051,0.0,True,0.421,보통,완만,False
kr,2017-11-30,,,,,,보합,2512.9,2476.37,-1.454,0.0,False,0.391,보통,큰폭,False
kr,2017-12-01,down,up,,,,혼조,2476.37,2475.41,-0.039,0.0,True,0.328,완만,완만,True
kr,2017-12-04,,,,,,보합,2475.41,2501.67,1.061,0.0,False,0.381,보통,큰폭,False
kr,2017-12-05,up,down,,,,혼조,2501.67,2510.12,0.338,0.0,True,0.36,완만,보통,False
kr,2017-12-06,,,,,,보합,2510.12,2474.37,-1.424,0.0,False,0.396,보통,큰폭,False
kr,2017-12-07,down,up,,,,혼조,2474.37,2461.98,-0.501,0.0,True,0.406,보통,큰폭,False
kr,2017-12-08,,,,,,보합,2461.98,2464.0,0.082,0.0,True,0.463,큰폭,완만,False
kr,2017-12-11,,,,,,보합,2464.0,2471.49,0.304,0.0,True,0.485,큰폭,보통,False
kr,2017-12-12,,,,,,보합,2471.49,2461.0,-0.424,0.0,True,0.474,큰폭,보통,False
kr,2017-12-13,,,,,,보합,2461.0,2480.55,0.794,0.0,True,0.464,큰폭,큰폭,True
kr,2017-12-14,,,,,,보합,2480.55,2469.48,-0.446,0.0,True,0.478,큰폭,보통,False
kr,2017-12-15,,,,,,보합,2469.48,2482.07,0.51,0.0,True,0.501,큰폭,큰폭,True
kr,2017-12-18,,,,,,보합,2482.07,2481.88,-0.008,0.0,True,0.491,큰폭,완만,False
kr,2017-12-19,,,,,,보합,2481.88,2478.53,-0.135,0.0,True,0.515,큰폭,완만,False
kr,2017-12-20,,,,,,보합,2478.53,2472.37,-0.249,0.0,True,0.502,큰폭,보통,False
kr,2017-12-21,,,,,,보합,2472.37,2429.83,-1.721,0.0,False,0.503,큰폭,큰폭,True
kr,2017-12-22,down,up,,,,혼조,2429.83,2440.54,0.441,0.0,True,0.496,큰폭,보통,False
kr,2017-12-26,,,,,,보합,2440.54,2427.34,-0.541,0.0,True,0.576,큰폭,큰폭,True
kr,2017-12-27,,,,,,보합,2427.34,2436.67,0.384,0.0,True,0.584,큰폭,보통,False
kr,2017-12-28,,,,,,보합,2436.67,2467.49,1.265,0.0,False,0.539,큰폭,큰폭,True
kr,2018-01-02,up,down,,,,혼조,2467.49,2479.65,0.493,0.0,True,0.545,큰폭,큰폭,True
kr,2018-01-03,,,,,,보합,2479.65,2486.35,0.27,0.0,True,0.606,큰폭,보통,False
kr,2018-01-04,,,,,,보합,2486.35,2466.46,-0.8,0.0,True,0.558,큰폭,큰폭,True
kr,2018-01-05,,,,,,보합,2466.46,2497.52,1.259,0.0,False,0.57,큰폭,큰폭,True
kr,2018-01-08,up,down,,,,혼조,2497.52,2513.28,0.631,0.0,True,0.556,큰폭,큰폭,True
kr,2018-01-09,,,,,,보합,2513.28,2510.23,-0.121,0.0,True,0.603,큰폭,완만,False
kr,2018-01-10,,,,,,보합,2510.23,2499.75,-0.417,0.0,True,0.563,큰폭,보통,False
kr,2018-01-11,,,,,,보합,2499.75,2487.91,-0.474,0.0,True,0.544,큰폭,보통,False
kr,2018-01-12,,,,,,보합,2487.91,2496.42,0.342,0.0,True,0.561,큰폭,보통,False
kr,2018-01-15,,,,,,보합,2496.42,2503.73,0.293,0.0,True,0.569,큰폭,보통,False
kr,2018-01-16,,,,,,보합,2503.73,2521.74,0.719,0.0,True,0.565,큰폭,큰폭,True
kr,2018-01-17,,,,,,보합,2521.74,2515.43,-0.25,0.0,True,0.54,큰폭,보통,False
kr,2018-01-18,,,,,,보합,2515.43,2515.81,0.015,0.0,True,0.554,큰폭,완만,False
kr,2018-01-19,,,,,,보합,2515.81,2520.26,0.177,0.0,True,0.541,큰폭,완만,False
kr,2018-01-22,,,,,,보합,2520.26,2502.11,-0.72,0.0,True,0.541,큰폭,큰폭,True
kr,2018-01-23,,,,,,보합,2502.11,2536.6,1.378,0.0,False,0.543,큰폭,큰폭,True
kr,2018-01-24,up,down,,,,혼조,2536.6,2538.0,0.055,0.0,True,0.567,큰폭,완만,False
kr,2018-01-25,,,,,,보합,2538.0,2562.23,0.955,0.0,True,0.55,큰폭,큰폭,True
kr,2018-01-26,,,,,,보합,2562.23,2574.76,0.489,0.0,True,0.53,큰폭,보통,False
kr,2018-01-29,,,up,,,상승,2574.76,2598.19,0.91,0.91,True,0.551,큰폭,큰폭,True
kr,2018-01-30,,,,down,,하락,2598.19,2567.74,-1.172,1.172,True,0.556,큰폭,큰폭,True
kr,2018-01-31,down,up,down,,,하락,2567.74,2566.46,-0.05,0.05,True,0.538,큰폭,완만,False
kr,2018-02-01,,,,,,보합,2566.46,2568.54,0.081,0.0,True,0.572,큰폭,완만,False
kr,2018-02-02,,,,,,보합,2568.54,2525.39,-1.68,0.0,False,0.561,큰폭,큰폭,True
kr,2018-02-05,down,up,down,,,하락,2525.39,2491.75,-1.332,1.332,True,0.525,큰폭,큰폭,True
kr,2018-02-06,down,up,down,,,하락,2491.75,2453.31,-1.543,1.543,True,0.547,큰폭,큰폭,True
kr,2018-02-07,down,up,up,,,상승,2453.31,2396.56,-2.313,-2.313,False,0.582,큰폭,큰폭,True
kr,2018-02-08,down,up,,up,,상승,2396.56,2407.62,0.461,0.461,True,0.653,큰폭,보통,False
kr,2018-02-09,,,down,,,하락,2407.62,2363.77,-1.821,1.821,True,0.747,큰폭,큰폭,True
kr,2018-02-12,down,up,up,up,,상승,2363.77,2385.38,0.914,0.914,True,0.747,큰폭,큰폭,True
kr,2018-02-13,,,up,,,상승,2385.38,2395.19,0.411,0.411,True,0.821,큰폭,보통,False
kr,2018-02-14,,,,,,보합,2395.19,2421.83,1.112,0.0,False,0.852,큰폭,큰폭,True
kr,2018-02-19,up,,,,,상승,2421.83,2442.82,0.867,0.867,True,0.836,큰폭,큰폭,True
kr,2018-02-20,,,,,,보합,2442.82,2415.12,-1.134,0.0,False,0.88,큰폭,큰폭,True
kr,2018-02-21,down,,,,,하락,2415.12,2429.65,0.602,-0.602,False,0.922,큰폭,큰폭,True
kr,2018-02-22,,,,,,보합,2429.65,2414.28,-0.633,0.0,True,0.97,큰폭,큰폭,True
kr,2018-02-23,,,,,,보합,2414.28,2451.52,1.542,0.0,False,0.964,큰폭,큰폭,True
kr,2018-02-26,up,,up,,,상승,2451.52,2457.65,0.25,0.25,True,0.927,큰폭,보통,False
kr,2018-02-27,,,up,,,상승,2457.65,2456.14,-0.061,-0.061,False,1.001,큰폭,완만,False
kr,2018-02-28,,,down,,,하락,2456.14,2427.36,-1.172,1.172,True,0.966,큰폭,큰폭,True
kr,2018-03-02,down,,down,,,하락,2427.36,2402.16,-1.038,1.038,True,0.945,큰폭,큰폭,True
kr,2018-03-05,down,,,,,하락,2402.16,2375.06,-1.128,1.128,True,0.958,큰폭,큰폭,True
kr,2018-03-06,down,,up,,,혼조,2375.06,2411.41,1.53,0.0,False,0.951,큰폭,큰폭,True
kr,2018-03-07,up,,,,,상승,2411.41,2401.82,-0.398,-0.398,False,1.005,큰폭,보통,False
kr,2018-03-08,,,,,,보합,2401.82,2433.08,1.302,0.0,False,1.077,큰폭,큰폭,True
kr,2018-03-09,up,,,,,상승,2433.08,2459.45,1.084,1.084,True,1.013,큰폭,큰폭,True
kr,2018-03-12,up,,up,,,상승,2459.45,2484.12,1.003,1.003,True,1.012,큰폭,큰폭,True
kr,2018-03-13,up,,,,,상승,2484.12,2494.49,0.417,0.417,True,0.989,큰폭,보통,False
kr,2018-03-14,,,,,,보합,2494.49,2486.08,-0.337,0.0,True,0.923,큰폭,보통,False
kr,2018-03-15,,,,,,보합,2486.08,2492.38,0.253,0.0,True,0.921,큰폭,보통,False
kr,2018-03-16,,,,,,보합,2492.38,2493.97,0.064,0.0,True,0.847,큰폭,완만,False
kr,2018-03-19,,,,,,보합,2493.97,2475.03,-0.759,0.0,True,0.814,큰폭,큰폭,True
kr,2018-03-20,,,down,,,하락,2475.03,2485.52,0.424,-0.424,False,0.796,큰폭,보통,False
kr,2018-03-21,,,,,,보합,2485.52,2484.97,-0.022,0.0,True,0.779,큰폭,완만,False
kr,2018-03-22,,,,,,보합,2484.97,2496.02,0.445,0.0,True,0.757,큰폭,보통,False
kr,2018-03-23,,,down,,,하락,2496.02,2416.76,-3.175,3.175,True,0.701,큰폭,큰폭,True
kr,2018-03-26,down,up,down,,,하락,2416.76,2437.08,0.841,-0.841,False,0.693,큰폭,큰폭,True
kr,2018-03-27,,,up,,,상승,2437.08,2452.06,0.615,0.615,True,0.82,큰폭,큰폭,True
kr,2018-03-28,,,down,,,하락,2452.06,2419.29,-1.336,1.336,True,0.785,큰폭,큰폭,True
kr,2018-03-29,down,,,,,하락,2419.29,2436.37,0.706,-0.706,False,0.803,큰폭,큰폭,True
kr,2018-03-30,,,up,,,상승,2436.37,2445.85,0.389,0.389,True,0.867,큰폭,보통,False
kr,2018-04-02,,,up,,,상승,2445.85,2444.16,-0.069,-0.069,False,0.844,큰폭,완만,False
kr,2018-04-03,,,down,,,하락,2444.16,2442.43,-0.071,0.071,True,0.811,큰폭,완만,False
kr,2018-04-04,,,up,,,상승,2442.43,2408.06,-1.407,-1.407,False,0.758,큰폭,큰폭,True
kr,2018-04-05,down,up,up,,,상승,2408.06,2437.52,1.223,1.223,True,0.686,큰폭,큰폭,True
kr,2018-04-06,up,,,,,상승,2437.52,2429.58,-0.326,-0.326,False,0.736,큰폭,보통,False
kr,2018-04-09,,,down,,,하락,2429.58,2444.08,0.597,-0.597,False,0.732,큰폭,큰폭,True
kr,2018-04-10,,,,,,보합,2444.08,2450.74,0.272,0.0,True,0.694,큰폭,보통,False
kr,2018-04-11,,,up,,,상승,2450.74,2444.22,-0.266,-0.266,False,0.674,큰폭,보통,False
kr,2018-04-12,,,,,,보합,2444.22,2442.71,-0.062,0.0,True,0.667,큰폭,완만,False
kr,2018-04-13,,,,,,보합,2442.71,2455.07,0.506,0.0,True,0.663,큰폭,보통,False
kr,2018-04-16,,,,,,보합,2455.07,2457.49,0.099,0.0,True,0.653,큰폭,완만,False
kr,2018-04-17,,,,,,보합,2457.49,2453.77,-0.151,0.0,True,0.676,큰폭,완만,False
kr,2018-04-18,,,up,,,상승,2453.77,2479.98,1.068,1.068,True,0.643,큰폭,큰폭,True
kr,2018-04-19,up,,,,,상승,2479.98,2486.1,0.247,0.247,True,0.629,큰폭,완만,False
kr,2018-04-20,,,,,,보합,2486.1,2476.33,-0.393,0.0,True,0.681,큰폭,보통,False
kr,2018-04-23,,,,,,보합,2476.33,2474.11,-0.09,0.0,True,0.671,큰폭,완만,False
kr,2018-04-24,,,,,,보합,2474.11,2464.14,-0.403,0.0,True,0.532,보통,보통,True
kr,2018-04-25,,,down,,,하락,2464.14,2448.81,-0.622,0.622,True,0.495,보통,큰폭,False
kr,2018-04-26,,,,,,보합,2448.81,2475.64,1.096,0.0,False,0.484,보통,큰폭,False
kr,2018-04-27,up,down,up,,,상승,2475.64,2492.4,0.677,0.677,True,0.448,보통,큰폭,False
kr,2018-04-30,,,,,,보합,2492.4,2515.38,0.922,0.0,True,0.468,보통,큰폭,False
kr,2018-05-02,,,,,,보합,2515.38,2505.61,-0.388,0.0,True,0.482,보통,보통,True
kr,2018-05-03,,,,,,보합,2505.61,2487.25,-0.733,0.0,True,0.525,보통,큰폭,False
kr,2018-05-04,,,,,,보합,2487.25,2461.38,-1.04,0.0,False,0.541,보통,큰폭,False
kr,2018-05-08,down,up,,,,혼조,2461.38,2449.81,-0.47,0.0,True,0.507,보통,보통,True
kr,2018-05-09,,,,,,보합,2449.81,2443.98,-0.238,0.0,True,0.498,보통,완만,False
kr,2018-05-10,,,,,,보합,2443.98,2464.16,0.826,0.0,True,0.505,보통,큰폭,False
kr,2018-05-11,,,,,,보합,2464.16,2477.71,0.55,0.0,True,0.487,보통,보통,True
kr,2018-05-14,,,,,,보합,2477.71,2476.11,-0.065,0.0,True,0.515,보통,완만,False
kr,2018-05-15,,,,,,보합,2476.11,2458.54,-0.71,0.0,True,0.529,보통,큰폭,False
kr,2018-05-16,,,,,,보합,2458.54,2459.82,0.052,0.0,True,0.529,보통,완만,False
kr,2018-05-17,,,,,,보합,2459.82,2448.45,-0.462,0.0,True,0.539,보통,보통,True
kr,2018-05-18,,,,,,보합,2448.45,2460.65,0.498,0.0,True,0.537,보통,보통,True
kr,2018-05-21,,,,,,보합,2460.65,2465.57,0.2,0.0,True,0.553,보통,완만,False
kr,2018-05-23,,,,,,보합,2465.57,2471.91,0.257,0.0,True,0.524,보통,보통,True
kr,2018-05-24,,,,,,보합,2471.91,2466.01,-0.239,0.0,True,0.522,보통,완만,False
kr,2018-05-25,,,,,,보합,2466.01,2460.8,-0.211,0.0,True,0.515,보통,완만,False
kr,2018-05-28,,,,,,보합,2460.8,2478.96,0.738,0.0,True,0.522,보통,큰폭,False
kr,2018-05-29,,,,,,보합,2478.96,2457.25,-0.876,0.0,True,0.513,보통,큰폭,False
kr,2018-05-30,,,down,,,하락,2457.25,2409.03,-1.962,1.962,True,0.519,보통,큰폭,False
kr,2018-05-31,down,up,up,,,상승,2409.03,2423.01,0.58,0.58,True,0.508,보통,보통,True
kr,2018-06-01,,,,,,보합,2423.01,2438.96,0.658,0.0,True,0.572,큰폭,큰폭,True
kr,2018-06-04,,,up,,,상승,2438.96,2447.76,0.361,0.361,True,0.555,큰폭,보통,False
kr,2018-06-05,,,,,,보합,2447.76,2453.76,0.245,0.0,True,0.568,큰폭,완만,False
kr,2018-06-07,,,,,,보합,2453.76,2470.58,0.685,0.0,True,0.55,보통,큰폭,False
kr,2018-06-08,,,,,,보합,2470.58,2451.58,-0.769,0.0,True,0.51,보통,큰폭,False
kr,2018-06-11,,,,,,보합,2451.58,2470.15,0.757,0.0,True,0.521,보통,큰폭,False
kr,2018-06-12,,,,,,보합,2470.15,2468.83,-0.053,0.0,True,0.547,보통,완만,False
kr,2018-06-14,,,,,,보합,2468.83,2423.48,-1.837,0.0,False,0.544,보통,큰폭,False
kr,2018-06-15,down,up,,,,혼조,2423.48,2404.04,-0.802,0.0,True,0.519,보통,큰폭,False
kr,2018-06-18,,,,,,보합,2404.04,2376.24,-1.156,0.0,False,0.608,큰폭,큰폭,True
kr,2018-06-19,down,,,,,하락,2376.24,2340.11,-1.52,1.52,True,0.612,큰폭,큰폭,True
kr,2018-06-20,down,up,,up,,상승,2340.11,2363.91,1.017,1.017,True,0.667,큰폭,큰폭,True
kr,2018-06-21,up,,,,,상승,2363.91,2337.83,-1.103,-1.103,False,0.72,큰폭,큰폭,True
kr,2018-06-22,down,,,,,하락,2337.83,2357.22,0.829,-0.829,False,0.746,큰폭,큰폭,True
kr,2018-06-25,,,,,,보합,2357.22,2357.88,0.028,0.0,True,0.791,큰폭,완만,False
kr,2018-06-26,,,down,,,하락,2357.88,2350.92,-0.295,0.295,True,0.82,큰폭,보통,False
kr,2018-06-27,,,,,,보합,2350.92,2342.03,-0.378,0.0,True,0.81,큰폭,보통,False
kr,2018-06-28,,,,,,보합,2342.03,2314.24,-1.187,0.0,False,0.814,큰폭,큰폭,True
kr,2018-06-29,down,,,,,하락,2314.24,2326.13,0.514,-0.514,False,0.796,큰폭,보통,False
kr,2018-07-02,,,,,,보합,2326.13,2271.54,-2.347,0.0,False,0.811,큰폭,큰폭,True
kr,2018-07-03,down,up,,up,,상승,2271.54,2272.76,0.054,0.054,True,0.739,큰폭,완만,False
kr,2018-07-04,,,,up,,상승,2272.76,2265.46,-0.321,-0.321,False,0.827,큰폭,보통,False
kr,2018-07-05,,,,up,,상승,2265.46,2257.55,-0.349,-0.349,False,0.797,큰폭,보통,False
kr,2018-07-06,,,,up,,상승,2257.55,2272.87,0.679,0.679,True,0.795,큰폭,큰폭,True
kr,2018-07-09,,,,,,보합,2272.87,2285.8,0.569,0.0,True,0.8,큰폭,보통,False
kr,2018-07-10,,,,,,보합,2285.8,2294.16,0.366,0.0,True,0.8,큰폭,보통,False
kr,2018-07-11,,,,,,보합,2294.16,2280.62,-0.59,0.0,True,0.79,큰폭,보통,False
kr,2018-07-12,,,,,,보합,2280.62,2285.06,0.195,0.0,True,0.77,큰폭,완만,False
kr,2018-07-13,,,,,,보합,2285.06,2310.9,1.131,0.0,False,0.797,큰폭,큰폭,True
kr,2018-07-16,up,,,,,상승,2310.9,2301.99,-0.386,-0.386,False,0.715,큰폭,보통,False
kr,2018-07-17,,,,,,보합,2301.99,2297.92,-0.177,0.0,True,0.731,큰폭,완만,False
kr,2018-07-18,,,,,,보합,2297.92,2290.11,-0.34,0.0,True,0.693,큰폭,보통,False
kr,2018-07-19,,,,,,보합,2290.11,2282.29,-0.341,0.0,True,0.626,큰폭,보통,False
kr,2018-07-20,,,,,,보합,2282.29,2289.19,0.302,0.0,True,0.592,큰폭,보통,False
kr,2018-07-23,,,,,,보합,2289.19,2269.31,-0.868,0.0,True,0.554,보통,큰폭,False
kr,2018-07-24,,,,,,보합,2269.31,2280.2,0.48,0.0,True,0.527,보통,보통,True
kr,2018-07-25,,,,,,보합,2280.2,2273.03,-0.314,0.0,True,0.569,보통,보통,True
kr,2018-07-26,,,,,,보합,2273.03,2289.06,0.705,0.0,True,0.579,큰폭,큰폭,True
kr,2018-07-27,,,,,,보합,2289.06,2294.99,0.259,0.0,True,0.575,보통,완만,False
kr,2018-07-30,,,,,,보합,2294.99,2293.51,-0.064,0.0,True,0.551,보통,완만,False
kr,2018-07-31,,,,,,보합,2293.51,2295.26,0.076,0.0,True,0.539,보통,완만,False
kr,2018-08-01,,,,,,보합,2295.26,2307.07,0.515,0.0,True,0.425,완만,보통,False
kr,2018-08-02,,,,,,보합,2307.07,2270.2,-1.598,0.0,False,0.426,완만,큰폭,False
kr,2018-08-03,down,up,,,,혼조,2270.2,2287.68,0.77,0.0,True,0.435,완만,큰폭,False
kr,2018-08-06,,,,,,보합,2287.68,2286.5,-0.052,0.0,True,0.498,보통,완만,False
kr,2018-08-07,,,,,,보합,2286.5,2300.16,0.597,0.0,True,0.502,보통,보통,True
kr,2018-08-08,,,,,,보합,2300.16,2301.45,0.056,0.0,True,0.476,완만,완만,True
kr,2018-08-09,,,,,,보합,2301.45,2303.71,0.098,0.0,True,0.488,완만,완만,True
kr,2018-08-10,,,,,,보합,2303.71,2282.79,-0.908,0.0,True,0.461,완만,큰폭,False
kr,2018-08-13,,,,,,보합,2282.79,2248.45,-1.504,0.0,False,0.457,완만,큰폭,False
kr,2018-08-14,down,up,,,,혼조,2248.45,2258.91,0.465,0.0,True,0.445,완만,보통,False
kr,2018-08-16,,,,,,보합,2258.91,2240.8,-0.802,0.0,True,0.501,보통,큰폭,False
kr,2018-08-17,,,,,,보합,2240.8,2247.05,0.279,0.0,True,0.516,보통,완만,False
kr,2018-08-20,,,,,,보합,2247.05,2247.88,0.037,0.0,True,0.539,보통,완만,False
kr,2018-08-21,,,,,,보합,2247.88,2270.06,0.987,0.0,True,0.536,보통,큰폭,False
kr,2018-08-22,,,,,,보합,2270.06,2273.33,0.144,0.0,True,0.522,보통,완만,False
kr,2018-08-23,,,,,,보합,2273.33,2282.6,0.408,0.0,True,0.528,보통,보통,True
kr,2018-08-24,,,,,,보합,2282.6,2293.21,0.465,0.0,True,0.512,보통,보통,True
kr,2018-08-27,,,,,,보합,2293.21,2299.3,0.266,0.0,True,0.516,보통,완만,False
kr,2018-08-28,,,,,,보합,2299.3,2303.12,0.166,0.0,True,0.504,보통,완만,False
kr,2018-08-29,,,,,,보합,2303.12,2309.03,0.257,0.0,True,0.505,보통,완만,False
kr,2018-08-30,,,,,,보합,2309.03,2307.35,-0.073,0.0,True,0.51,보통,완만,False
kr,2018-08-31,,,,,,보합,2307.35,2322.88,0.673,0.0,True,0.519,보통,큰폭,False
kr,2018-09-03,,,,,,보합,2322.88,2307.03,-0.682,0.0,True,0.497,완만,큰폭,False
kr,2018-09-04,,,,,,보합,2307.03,2315.72,0.377,0.0,True,0.45,완만,보통,False
kr,2018-09-05,,,,,,보합,2315.72,2291.77,-1.034,0.0,False,0.446,완만,큰폭,False
kr,2018-09-06,down,up,,,,혼조,2291.77,2287.61,-0.182,0.0,True,0.462,완만,완만,True
kr,2018-09-07,,,,,,보합,2287.61,2281.58,-0.264,0.0,True,0.484,완만,완만,True
kr,2018-09-10,,,,,,보합,2281.58,2288.66,0.31,0.0,True,0.49,완만,보통,False
kr,2018-09-11,,,,,,보합,2288.66,2283.2,-0.239,0.0,True,0.499,보통,완만,False
kr,2018-09-12,,,,,,보합,2283.2,2282.92,-0.012,0.0,True,0.469,완만,완만,True
kr,2018-09-13,,,,,,보합,2282.92,2286.23,0.145,0.0,True,0.405,완만,완만,True
kr,2018-09-14,,,,,,보합,2286.23,2318.25,1.401,0.0,False,0.383,완만,큰폭,False
kr,2018-09-17,up,down,,,,혼조,2318.25,2303.01,-0.657,0.0,True,0.35,완만,보통,False
kr,2018-09-18,,,,,,보합,2303.01,2308.98,0.259,0.0,True,0.406,완만,완만,True
kr,2018-09-19,,,,,,보합,2308.98,2308.46,-0.023,0.0,True,0.437,완만,완만,True
kr,2018-09-20,,,,,,보합,2308.46,2323.45,0.649,0.0,True,0.401,완만,보통,False
kr,2018-09-21,,,,,,보합,2323.45,2339.17,0.677,0.0,True,0.395,완만,큰폭,False
kr,2018-09-27,,,,,,보합,2339.17,2355.43,0.695,0.0,True,0.407,완만,큰폭,False
kr,2018-09-28,,,,,,보합,2355.43,2343.07,-0.525,0.0,True,0.417,완만,보통,False
kr,2018-10-01,,,,,,보합,2343.07,2338.88,-0.179,0.0,True,0.439,완만,완만,True
kr,2018-10-02,,,,,,보합,2338.88,2309.57,-1.253,0.0,False,0.457,완만,큰폭,False
kr,2018-10-04,down,up,,,,혼조,2309.57,2274.49,-1.519,0.0,False,0.453,완만,큰폭,False
kr,2018-10-05,down,up,,,,혼조,2274.49,2267.52,-0.306,0.0,True,0.512,보통,보통,True
kr,2018-10-08,,,,,,보합,2267.52,2253.83,-0.604,0.0,True,0.554,보통,보통,True
kr,2018-10-10,,,,,,보합,2253.83,2228.61,-1.119,0.0,False,0.535,보통,큰폭,False
kr,2018-10-11,down,up,down,,,하락,2228.61,2129.67,-4.44,4.44,True,0.547,보통,큰폭,False
kr,2018-10-12,down,up,down,up,,혼조,2129.67,2161.85,1.511,0.0,False,0.551,보통,큰폭,False
kr,2018-10-15,up,,up,up,,상승,2161.85,2145.12,-0.774,-0.774,False,0.764,큰폭,큰폭,True
kr,2018-10-16,,,,up,,상승,2145.12,2145.12,0.0,0.0,False,0.826,큰폭,완만,False
kr,2018-10-17,,,up,up,,상승,2145.12,2167.51,1.044,1.044,True,0.849,큰폭,큰폭,True
kr,2018-10-18,up,,,,,상승,2167.51,2148.31,-0.886,-0.886,False,0.837,큰폭,큰폭,True
kr,2018-10-19,,,down,,,하락,2148.31,2156.26,0.37,-0.37,False,0.889,큰폭,보통,False
kr,2018-10-22,,,,,,보합,2156.26,2161.71,0.253,0.0,True,0.926,큰폭,완만,False
kr,2018-10-23,,,,,,보합,2161.71,2106.1,-2.573,0.0,False,0.874,큰폭,큰폭,True
kr,2018-10-24,down,up,,up,,상승,2106.1,2097.58,-0.405,-0.405,False,0.854,큰폭,보통,False
kr,2018-10-25,,,down,up,,혼조,2097.58,2063.3,-1.634,0.0,False,0.97,큰폭,큰폭,True
kr,2018-10-26,down,,up,up,,상승,2063.3,2027.15,-1.752,-1.752,False,0.989,큰폭,큰폭,True
kr,2018-10-29,down,,down,up,,하락,2027.15,1996.05,-1.534,1.534,True,1.038,큰폭,큰폭,True
kr,2018-10-30,down,,,up,,혼조,1996.05,2014.69,0.934,0.0,True,1.092,큰폭,큰폭,True
kr,2018-10-31,,,up,up,,상승,2014.69,2029.69,0.745,0.745,True,1.134,큰폭,큰폭,True
kr,2018-11-01,,,up,up,,상승,2029.69,2024.46,-0.258,-0.258,False,1.154,큰폭,완만,False
kr,2018-11-02,,,up,up,,상승,2024.46,2096.0,3.534,3.534,True,1.183,큰폭,큰폭,True
kr,2018-11-05,up,down,,,,혼조,2096.0,2076.92,-0.91,0.0,True,1.133,큰폭,큰폭,True
kr,2018-11-06,,,,,,보합,2076.92,2089.62,0.611,0.0,True,1.234,큰폭,보통,False
kr,2018-11-07,,,,,,보합,2089.62,2078.69,-0.523,0.0,True,1.264,큰폭,보통,False
kr,2018-11-08,,,up,,,상승,2078.69,2092.63,0.671,0.671,True,1.264,큰폭,보통,False
kr,2018-11-09,,,,,,보합,2092.63,2086.09,-0.313,0.0,True,1.234,큰폭,완만,False
